Condition_Year_Make_Model,Price,Dealer_Make,Dealer,Vin,Stock
new 2025 ram 1500 big horn,"$58,760","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 big horn,"$58,760","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 big horn,"$58,760","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 big horn,"$58,760","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 big horn,"$58,760","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 big horn,"$58,810","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 mercedes-benz gle amg® 53,"$50,909","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 chevrolet suburban z71,"$51,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 tradesman,"$52,345","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 big horn,"$61,675","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 big horn,"$53,070","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2024 ram 2500 tradesman,"$64,080","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2024 ram 2500 tradesman,"$64,080","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 big horn,"$53,315","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 big horn,"$53,315","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2024 ram 2500 tradesman,"$64,375","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 2500 tradesman,"$55,345","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2024 ram 2500 tradesman,"$66,205","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2024 ram 2500 tradesman,"$66,450","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 laramie,"$69,715","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 laramie,"$70,010","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 laramie,"$70,300","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 big horn,"$58,515","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 big horn,"$58,515","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 big horn,"$58,515","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 big horn,"$58,515","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 big horn,"$58,515","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 big horn,"$58,515","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 big horn,"$58,760","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 big horn,"$58,810","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 big horn,"$58,810","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 laramie,"$71,310","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 big horn,"$68,395","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 laramie,"$73,550","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 laramie,"$73,690","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 laramie,"$74,240","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 chevrolet silverado 1500 zr2,"$67,129","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 2500 tradesman,"$68,340","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 2500 tradesman,"$68,340","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 laramie,"$81,700","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2024 ram 3500 tradesman,"$76,615","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2024 ram 4500 chassis cab tradesman,"$78,050","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 limited,"$86,645","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 limited,"$87,095","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 limited,"$88,345","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 tungsten,"$91,700","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 ram 1500 tungsten,"$91,650","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2014 chrysler 200 touring,"$7,298","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2013 chrysler 300 300c,"$10,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2017 chrysler 200 limited platinum,"$12,954","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 chrysler pacifica touring l,"$17,886","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 chrysler pacifica touring l,"$18,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 chrysler pacifica touring l,"$18,986","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
certified pre-owned 2022 chrysler pacifica touring l,"$18,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 chrysler pacifica touring l,"$19,940","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 chrysler pacifica touring l,"$21,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 chrysler pacifica touring l,"$25,785","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 chrysler pacifica touring l,"$25,785","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 chrysler pacifica touring l,"$22,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 chrysler pacifica touring l,"$24,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 chrysler 300 300s,"$26,499","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 chrysler 300 300s,"$28,925","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 chrysler pacifica limited,"$29,598","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 chrysler 300 300s,"$30,400","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 chrysler pacifica select,"$44,640","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 chrysler pacifica select,"$45,425","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 chrysler pacifica select,"$45,425","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 chrysler pacifica select,"$45,425","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2024 chrysler pacifica touring l,"$49,095","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 chrysler pacifica select,"$46,535","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 chrysler pacifica select,"$48,265","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2024 chrysler pacifica touring l,"$53,235","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2018 chrysler 300 limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2017 dodge grand caravan gt,"$8,775","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2019 dodge journey crossroad,"$12,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2018 dodge challenger sxt plus,"$16,887","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 dodge challenger sxt,"$16,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 dodge challenger sxt,"$19,050","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2019 dodge charger sxt,"$19,299","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 dodge charger sxt,"$19,497","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2015 dodge challenger r/t,"$19,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 dodge charger sxt,"$19,997","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 dodge charger sxt,"$28,864","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 dodge charger sxt,"$27,600","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2018 dodge charger r/t,"$22,400","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 dodge challenger gt,"$22,790","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 dodge charger sxt,"$22,973","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 dodge challenger sxt,"$23,974","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 dodge charger gt,"$24,599","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 dodge charger gt,"$25,296","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 dodge durango gt,"$26,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 dodge durango gt launch edition,"$27,147","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 dodge durango gt launch edition,"$27,329","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 dodge hornet r/t,"$27,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 dodge charger sxt,"$29,700","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 dodge charger sxt,"$29,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 dodge durango r/t,"$32,788","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2019 dodge charger scat pack,"$32,959","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2015 dodge challenger srt 392,"$32,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 dodge durango r/t,"$33,168","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 dodge durango r/t,"$34,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge durango gt,"$43,175","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge durango gt,"$42,780","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge durango gt,"$43,175","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2023 dodge challenger r/t,"$53,190","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 dodge durango hemi orange,"$42,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2023 dodge charger r/t,"$53,985","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2023 dodge charger r/t,"$54,725","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2023 dodge charger r/t,"$55,715","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge durango gt,"$45,280","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge durango gt,"$45,675","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge charger r/t,"$61,590","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge charger r/t,"$61,590","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge charger r/t,"$61,590","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge charger r/t,"$61,590","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge durango r/t plus,"$54,590","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2024 dodge charger r/t,"$70,175","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge charger r/t,"$61,590","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge durango r/t plus,"$56,285","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 dodge charger scat pack widebody,"$53,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge durango r/t plus,"$58,282","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge charger r/t,"$61,590","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge charger r/t,"$61,590","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge charger r/t,"$61,590","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge charger r/t,"$61,590","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge charger r/t,"$61,590","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge charger r/t,"$62,685","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge charger r/t,"$62,685","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge charger r/t,"$62,685","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge charger r/t,"$62,685","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 dodge charger scat pack widebody,"$57,999","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge charger r/t,"$66,434","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2024 dodge charger scat pack,"$82,175","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2024 dodge charger scat pack,"$79,680","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge charger r/t,"$67,529","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge charger r/t,"$67,529","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge charger r/t,"$68,434","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2024 dodge charger scat pack,"$85,170","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2024 dodge charger scat pack,"$85,665","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge charger scat pack,"$79,680","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge charger scat pack,"$79,680","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2024 dodge charger r/t,"$77,178","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 dodge challenger srt hellcat jailbreak,"$70,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge charger scat pack,"$79,580","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge charger scat pack,"$79,680","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge charger scat pack,"$79,680","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2024 dodge charger scat pack,"$85,965","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 dodge charger scat pack,"$83,468","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 dodge durango r/t,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2016 fiat 500x easy,"$9,210","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2016 fiat 500x trekking,"$9,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2016 fiat 500x loung,"$11,855","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2024 fiat 500e inspi(red),"$34,594","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2012 jeep compass limited,"$7,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2012 jeep wrangler freedom edition,"$9,700","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2015 jeep cherokee limited,"$9,875","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2015 jeep patriot latitude,"$10,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2014 jeep cherokee limited,"$11,455","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2015 jeep patriot sport,"$11,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 jeep renegade altitude,"$12,898","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
certified pre-owned 2017 jeep renegade altitude,"$12,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2015 jeep grand cherokee laredo,"$14,245","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2016 jeep grand cherokee laredo,"$14,787","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2012 jeep wrangler unlimited sahara,"$14,988","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2019 jeep compass trailhawk,"$15,466","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2012 jeep wrangler unlimited sahara,"$15,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2015 jeep wrangler unlimited sport,"$16,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2018 jeep renegade latitude,"$17,059","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2014 jeep wrangler sport,"$17,472","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2012 jeep wrangler unlimited sahara,"$17,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2015 jeep wrangler unlimited rubicon,"$17,986","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2016 jeep wrangler unlimited sport,"$17,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2019 jeep cherokee trailhawk,"$18,095","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2013 jeep wrangler unlimited sahara,"$18,826","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 jeep compass latitude,"$18,882","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2018 jeep compass latitude,"$18,886","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2016 jeep wrangler unlimited sport,"$18,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 jeep cherokee latitude lux,"$18,971","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 jeep compass latitude,"$19,286","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 jeep renegade latitude,"$19,800","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 jeep renegade latitude,"$19,889","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2017 jeep wrangler unlimited willys wheeler,"$19,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 jeep cherokee altitude,"$19,999","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2016 jeep wrangler unlimited sport,"$20,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2017 jeep wrangler unlimited sport,"$20,988","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 jeep grand cherokee limited,"$23,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 jeep grand cherokee wk limited,"$21,799","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2018 jeep wrangler jk unlimited sport,"$21,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 jeep compass latitude,"$21,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 jeep grand cherokee laredo x,"$22,498","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2018 jeep grand cherokee limited,"$22,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2016 jeep wrangler unlimited sport,"$23,250","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 jeep wrangler unlimited sport,"$23,286","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 jeep grand cherokee upland edition,"$23,495","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 jeep grand cherokee 80th anniversary,"$23,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 jeep grand cherokee limited,"$23,950","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 jeep compass latitude,"$23,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 jeep compass limited,"$24,494","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 jeep renegade limited,"$24,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 jeep grand cherokee l limited,"$25,200","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2019 jeep wrangler unlimited sport s,"$25,978","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2017 jeep wrangler rubicon recon,"$26,599","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 jeep grand cherokee limited,"$28,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 jeep wrangler unlimited sahara,"$27,266","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 jeep cherokee limited,"$27,400","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 jeep compass sport,"$27,495","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2018 jeep wrangler unlimited sport,"$27,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 jeep gladiator sport s,"$27,522","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2019 jeep wrangler unlimited sport s,"$27,615","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 jeep compass trailhawk,"$27,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 jeep compass sport,"$28,495","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 jeep grand cherokee l laredo,"$28,495","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 jeep grand cherokee l limited,"$30,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 jeep compass latitude,"$30,360","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 jeep gladiator sport s,"$28,588","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 jeep grand cherokee l laredo,"$28,663","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 jeep compass latitude,"$31,760","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 jeep wrangler sport,"$28,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 jeep compass latitude,"$31,760","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 jeep compass latitude,"$30,360","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 jeep wrangler unlimited sahara,"$29,145","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 jeep grand cherokee l limited,"$29,266","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 jeep compass sport,"$29,490","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
certified pre-owned 2023 jeep gladiator overland,"$29,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 jeep gladiator willys sport,"$29,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 jeep compass latitude,"$32,755","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 jeep gladiator willys sport,"$29,986","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 jeep grand cherokee altitude,"$29,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 jeep grand cherokee l limited,"$29,997","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 jeep grand cherokee 80th anniversary,"$30,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 jeep compass latitude,"$32,755","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 jeep grand cherokee l limited,"$32,800","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 jeep gladiator overland,"$30,486","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 jeep gladiator sport,"$30,586","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 jeep grand cherokee l altitude,"$30,700","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 jeep gladiator high altitude,"$30,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 jeep wrangler willys,"$31,184","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 jeep compass latitude,"$32,755","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 jeep compass latitude,"$32,755","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 jeep compass latitude,"$32,755","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 jeep wrangler unlimited sport s,"$31,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 jeep wrangler unlimited sahara,"$31,800","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 jeep wrangler willys sport,"$31,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 jeep wrangler unlimited sahara,"$31,964","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 jeep wrangler unlimited recon,"$32,547","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 jeep wrangler unlimited high altitude,"$33,248","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 jeep grand cherokee laredo,"$33,899","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
certified pre-owned 2018 jeep wrangler unlimited sahara,"$33,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
